,datetime,RH,GHI,CC,T
3989,2022-10-12 20:00:00,69.0,0.0,0.0,15.7
3990,2022-10-13 07:00:00,85.0,0.02,8.0,10.9
3991,2022-10-13 08:00:00,76.0,0.46,6.0,12.1
3992,2022-10-13 09:00:00,68.0,1.18,4.0,15.5
3993,2022-10-13 10:00:00,56.0,1.82,2.0,18.5
3994,2022-10-13 11:00:00,53.0,2.31,0.0,23.3
3995,2022-10-13 12:00:00,49.0,2.61,0.0,25.9
3996,2022-10-13 13:00:00,49.0,2.66,0.0,27.5
3997,2022-10-13 14:00:00,46.0,2.51,0.0,28.0
3998,2022-10-13 15:00:00,49.0,2.09,0.0,27.2
3999,2022-10-13 16:00:00,49.0,1.51,2.0,25.4
4000,2022-10-13 17:00:00,50.0,0.84,2.0,22.8
4001,2022-10-13 18:00:00,61.0,0.19,2.0,19.5
4002,2022-10-13 19:00:00,64.0,0.0,0.0,17.7
4003,2022-10-13 20:00:00,68.0,0.0,0.0,16.7
4004,2022-10-14 07:00:00,87.0,0.01,8.0,12.9
4005,2022-10-14 08:00:00,83.0,0.21,8.0,14.0
4006,2022-10-14 09:00:00,78.0,0.59,8.0,16.1
4007,2022-10-14 10:00:00,70.0,0.96,7.0,18.4
4008,2022-10-14 11:00:00,59.0,2.06,4.0,23.1
4009,2022-10-14 12:00:00,55.0,2.65,5.0,26.3
4010,2022-10-14 13:00:00,53.0,2.41,3.0,27.5
4011,2022-10-14 14:00:00,48.0,2.48,3.0,28.0
4012,2022-10-14 15:00:00,47.0,2.08,3.0,27.5
4013,2022-10-14 16:00:00,43.0,1.5,4.0,25.7
4014,2022-10-14 17:00:00,45.0,0.83,3.0,23.1
4015,2022-10-14 18:00:00,62.0,0.18,6.0,19.8
4016,2022-10-14 19:00:00,74.0,0.0,8.0,18.8
4017,2022-10-14 20:00:00,76.0,0.0,9.0,18.0
4018,2022-10-15 07:00:00,90.0,0.01,9.0,13.5
4019,2022-10-15 08:00:00,82.0,0.44,8.0,15.5
4020,2022-10-15 09:00:00,76.0,0.64,8.0,17.6
4021,2022-10-15 10:00:00,74.0,1.12,5.0,19.4
4022,2022-10-15 11:00:00,64.0,2.05,4.0,23.4
4023,2022-10-15 12:00:00,56.0,2.42,3.0,27.0
4024,2022-10-15 13:00:00,52.0,2.52,3.0,28.4
4025,2022-10-15 14:00:00,50.0,2.42,0.0,29.0
4026,2022-10-15 15:00:00,45.0,2.0,0.0,27.9
4027,2022-10-15 16:00:00,50.0,1.36,3.0,26.2
4028,2022-10-15 17:00:00,54.0,0.74,6.0,23.8
4029,2022-10-15 18:00:00,67.0,0.17,3.0,20.8
4030,2022-10-15 19:00:00,74.0,0.0,5.0,19.1
4031,2022-10-15 20:00:00,78.0,0.0,4.0,18.1
4032,2022-10-16 07:00:00,92.0,0.01,3.0,14.7
4033,2022-10-16 08:00:00,88.0,0.22,3.0,15.4
4034,2022-10-16 09:00:00,77.0,0.99,3.0,18.4
4035,2022-10-16 10:00:00,69.0,1.75,6.0,21.8
4036,2022-10-16 11:00:00,63.0,2.12,4.0,24.6
4037,2022-10-16 12:00:00,59.0,2.38,6.0,26.9
4038,2022-10-16 13:00:00,61.0,1.84,8.0,25.5
4039,2022-10-16 14:00:00,60.0,1.58,10.0,24.7
4040,2022-10-16 15:00:00,60.0,1.14,10.0,22.7
4041,2022-10-16 16:00:00,57.0,0.92,9.0,22.8
4042,2022-10-16 17:00:00,57.0,0.6,9.0,21.6
4043,2022-10-16 18:00:00,62.0,0.08,9.0,19.9
4044,2022-10-16 19:00:00,61.0,0.0,9.0,18.7
4045,2022-10-16 20:00:00,72.0,0.0,8.0,17.3
4046,2022-10-17 07:00:00,73.0,0.0,8.0,15.4
4047,2022-10-17 08:00:00,70.0,0.17,7.0,14.9
4048,2022-10-17 09:00:00,62.0,0.51,4.0,15.1
4049,2022-10-17 10:00:00,46.0,1.76,1.0,17.6
4050,2022-10-17 11:00:00,39.0,2.29,0.0,21.0
4051,2022-10-17 12:00:00,27.0,2.64,0.0,22.8
4052,2022-10-17 13:00:00,31.0,2.7,0.0,23.5
4053,2022-10-17 14:00:00,31.0,2.54,0.0,23.1
4054,2022-10-17 15:00:00,29.0,2.13,0.0,21.7
4055,2022-10-17 16:00:00,34.0,1.54,0.0,19.5
4056,2022-10-17 17:00:00,41.0,0.84,0.0,16.4
4057,2022-10-17 18:00:00,41.0,0.18,0.0,13.4
4058,2022-10-17 19:00:00,45.0,0.0,0.0,12.0
4059,2022-10-17 20:00:00,52.0,0.0,0.0,11.4
4060,2022-10-18 07:00:00,78.0,0.01,0.0,7.3
4061,2022-10-18 08:00:00,68.0,0.4,0.0,8.0
4062,2022-10-18 09:00:00,59.0,1.11,0.0,11.6
4063,2022-10-18 10:00:00,52.0,1.78,0.0,14.1
4064,2022-10-18 11:00:00,39.0,2.31,0.0,18.1
4065,2022-10-18 12:00:00,39.0,2.62,0.0,20.5
4066,2022-10-18 13:00:00,36.0,2.69,0.0,22.3
4067,2022-10-18 14:00:00,32.0,2.52,0.0,22.6
4068,2022-10-18 15:00:00,34.0,2.1,0.0,22.4
4069,2022-10-18 16:00:00,33.0,1.49,0.0,20.4
4070,2022-10-18 17:00:00,37.0,0.8,0.0,17.4
4071,2022-10-18 18:00:00,44.0,0.16,0.0,13.7
4072,2022-10-18 19:00:00,52.0,0.0,0.0,12.1
4073,2022-10-18 20:00:00,59.0,0.0,0.0,11.2
4074,2022-10-19 07:00:00,80.0,0.01,0.0,6.2
4075,2022-10-19 08:00:00,70.0,0.39,0.0,6.8
4076,2022-10-19 09:00:00,58.0,1.1,0.0,10.4
4077,2022-10-19 10:00:00,43.0,1.76,0.0,13.9
4078,2022-10-19 11:00:00,33.0,2.26,0.0,18.4
4079,2022-10-19 12:00:00,40.0,2.55,0.0,21.5
4080,2022-10-19 13:00:00,39.0,2.61,0.0,22.7
4081,2022-10-19 14:00:00,37.0,2.44,0.0,23.1
4082,2022-10-19 15:00:00,39.0,2.02,0.0,22.7
4083,2022-10-19 16:00:00,41.0,1.39,0.0,21.5
4084,2022-10-19 17:00:00,41.0,0.73,0.0,18.2
4085,2022-10-19 18:00:00,57.0,0.13,0.0,15.0
4086,2022-10-19 19:00:00,63.0,0.0,0.0,13.5
4087,2022-10-19 20:00:00,66.0,0.0,0.0,12.5
4088,2022-10-20 07:00:00,84.0,0.01,0.0,6.7
4089,2022-10-20 08:00:00,71.0,0.39,0.0,7.3
4090,2022-10-20 09:00:00,59.0,1.11,0.0,10.9
4091,2022-10-20 10:00:00,53.0,1.78,0.0,14.7
4092,2022-10-20 11:00:00,44.0,2.26,0.0,19.2
4093,2022-10-20 12:00:00,37.0,2.57,0.0,22.6
4094,2022-10-20 13:00:00,29.0,2.63,0.0,24.7
4095,2022-10-20 14:00:00,27.0,2.47,0.0,25.3
4096,2022-10-20 15:00:00,29.0,2.04,0.0,24.8
4097,2022-10-20 16:00:00,30.0,1.43,0.0,23.0
4098,2022-10-20 17:00:00,36.0,0.74,0.0,19.5
4099,2022-10-20 18:00:00,39.0,0.13,0.0,16.2
4100,2022-10-20 19:00:00,66.0,0.0,0.0,14.6
4101,2022-10-20 20:00:00,73.0,0.0,6.0,14.0
4102,2022-10-21 07:00:00,73.0,0.0,1.0,8.8
4103,2022-10-21 08:00:00,67.0,0.31,3.0,9.4
4104,2022-10-21 09:00:00,59.0,0.9,6.0,12.8
4105,2022-10-21 10:00:00,54.0,1.6,6.0,16.9
4106,2022-10-21 11:00:00,45.0,1.72,8.0,19.5
4107,2022-10-21 12:00:00,34.0,1.45,9.0,19.5
4108,2022-10-21 13:00:00,35.0,1.06,9.0,19.4
4109,2022-10-21 14:00:00,36.0,0.84,9.0,19.0
4110,2022-10-21 15:00:00,44.0,0.78,9.0,18.8
4111,2022-10-21 16:00:00,52.0,0.61,9.0,18.2
4112,2022-10-21 17:00:00,55.0,0.24,10.0,17.3
4113,2022-10-21 18:00:00,58.0,0.05,10.0,16.4
4114,2022-10-21 19:00:00,69.0,0.0,10.0,15.8
4115,2022-10-21 20:00:00,67.0,0.0,10.0,15.3
4116,2022-10-22 07:00:00,87.0,0.01,9.0,13.1
4117,2022-10-22 08:00:00,85.0,0.23,7.0,14.0
4118,2022-10-22 09:00:00,74.0,0.51,2.0,15.0
4119,2022-10-22 10:00:00,66.0,1.64,0.0,18.8
4120,2022-10-22 11:00:00,57.0,2.12,1.0,22.4
4121,2022-10-22 12:00:00,53.0,2.38,1.0,25.0
4122,2022-10-22 13:00:00,45.0,2.44,0.0,25.9
4123,2022-10-22 14:00:00,46.0,2.3,0.0,26.0
4124,2022-10-22 15:00:00,43.0,1.94,0.0,25.8
4125,2022-10-22 16:00:00,45.0,1.33,0.0,24.2
4126,2022-10-22 17:00:00,47.0,0.64,0.0,21.4
4127,2022-10-22 18:00:00,64.0,0.1,0.0,18.1
4128,2022-10-22 19:00:00,76.0,0.0,0.0,16.7
4129,2022-10-22 20:00:00,80.0,0.0,0.0,15.8
4130,2022-10-23 07:00:00,92.0,0.0,0.0,14.2
4131,2022-10-23 08:00:00,92.0,0.1,10.0,14.6
4132,2022-10-23 09:00:00,89.0,0.32,10.0,15.4
4133,2022-10-23 10:00:00,77.0,1.24,3.0,18.6
4134,2022-10-23 11:00:00,65.0,2.04,2.0,21.7
4135,2022-10-23 12:00:00,57.0,2.21,3.0,23.4
4136,2022-10-23 13:00:00,50.0,2.04,4.0,23.1
4137,2022-10-23 14:00:00,44.0,1.81,4.0,24.4
4138,2022-10-23 15:00:00,52.0,1.61,4.0,22.8
4139,2022-10-23 16:00:00,53.0,1.34,2.0,21.3
4140,2022-10-23 17:00:00,52.0,0.68,1.0,18.5
4141,2022-10-23 18:00:00,50.0,0.11,0.0,15.8
4142,2022-10-23 19:00:00,53.0,0.0,0.0,14.2
4143,2022-10-23 20:00:00,52.0,0.0,0.0,13.0
4144,2022-10-24 07:00:00,78.0,0.0,2.0,8.5
4145,2022-10-24 08:00:00,70.0,0.26,0.0,9.0
4146,2022-10-24 09:00:00,67.0,0.96,5.0,12.3
4147,2022-10-24 10:00:00,60.0,1.48,2.0,15.2
4148,2022-10-24 11:00:00,49.0,1.99,4.0,17.8
4149,2022-10-24 12:00:00,41.0,2.1,3.0,19.7
4150,2022-10-24 13:00:00,36.0,2.43,2.0,22.0
4151,2022-10-24 14:00:00,34.0,2.21,1.0,22.2
4152,2022-10-24 15:00:00,32.0,1.8,1.0,21.7
4153,2022-10-24 16:00:00,28.0,1.31,0.0,19.7
4154,2022-10-24 17:00:00,32.0,0.71,0.0,16.4
4155,2022-10-24 18:00:00,42.0,0.11,0.0,13.2
4156,2022-10-24 19:00:00,46.0,0.0,0.0,11.5
4157,2022-10-24 20:00:00,48.0,0.0,0.0,10.4
4158,2022-10-25 07:00:00,79.0,0.0,0.0,5.5
4159,2022-10-25 08:00:00,70.0,0.32,0.0,6.1
4160,2022-10-25 09:00:00,59.0,1.01,0.0,9.1
4161,2022-10-25 10:00:00,49.0,1.63,0.0,13.0
4162,2022-10-25 11:00:00,43.0,2.13,0.0,17.6
4163,2022-10-25 12:00:00,41.0,2.4,0.0,20.6
4164,2022-10-25 13:00:00,37.0,2.47,0.0,22.9
4165,2022-10-25 14:00:00,35.0,2.28,0.0,23.4
4166,2022-10-25 15:00:00,32.0,1.88,0.0,23.3
4167,2022-10-25 16:00:00,34.0,1.29,0.0,21.5
4168,2022-10-25 17:00:00,38.0,0.64,0.0,18.3
4169,2022-10-25 18:00:00,44.0,0.09,0.0,15.0
4170,2022-10-25 19:00:00,49.0,0.0,0.0,13.3
4171,2022-10-25 20:00:00,53.0,0.0,0.0,12.1
4172,2022-10-26 07:00:00,71.0,0.0,0.0,6.8
4173,2022-10-26 08:00:00,63.0,0.31,2.0,7.4
4174,2022-10-26 09:00:00,53.0,1.02,3.0,10.8
4175,2022-10-26 10:00:00,45.0,1.61,4.0,14.8
4176,2022-10-26 11:00:00,41.0,2.16,5.0,19.2
4177,2022-10-26 12:00:00,37.0,2.33,7.0,21.8
4178,2022-10-26 13:00:00,34.0,2.35,7.0,23.5
4179,2022-10-26 14:00:00,33.0,2.05,7.0,23.9
4180,2022-10-26 15:00:00,34.0,1.11,9.0,21.3
4181,2022-10-26 16:00:00,39.0,0.77,8.0,19.7
4182,2022-10-26 17:00:00,41.0,0.34,7.0,17.5
4183,2022-10-26 18:00:00,43.0,0.04,8.0,15.6
4184,2022-10-26 19:00:00,48.0,0.0,8.0,14.2
4185,2022-10-26 20:00:00,53.0,0.0,7.0,13.5
4186,2022-10-27 07:00:00,79.0,0.0,2.0,8.8
4187,2022-10-27 08:00:00,71.0,0.27,0.0,9.3
4188,2022-10-27 09:00:00,61.0,0.93,0.0,12.1
4189,2022-10-27 10:00:00,55.0,1.5,0.0,15.4
4190,2022-10-27 11:00:00,45.0,1.98,0.0,19.2
4191,2022-10-27 12:00:00,41.0,2.19,0.0,21.8
4192,2022-10-27 13:00:00,35.0,2.3,0.0,24.1
4193,2022-10-27 14:00:00,34.0,2.13,0.0,24.5
4194,2022-10-27 15:00:00,37.0,1.75,0.0,23.9
4195,2022-10-27 16:00:00,39.0,1.19,0.0,21.9
4196,2022-10-27 17:00:00,41.0,0.56,0.0,18.8
4197,2022-10-27 18:00:00,64.0,0.07,0.0,16.2
4198,2022-10-27 19:00:00,66.0,0.0,0.0,14.8
4199,2022-10-27 20:00:00,68.0,0.0,0.0,13.9
4200,2022-10-28 07:00:00,88.0,0.0,10.0,8.4
4201,2022-10-28 08:00:00,87.0,0.2,0.0,9.6
4202,2022-10-28 09:00:00,75.0,0.81,0.0,12.0
4203,2022-10-28 10:00:00,73.0,1.43,0.0,15.5
4204,2022-10-28 11:00:00,65.0,1.93,0.0,19.2
4205,2022-10-28 12:00:00,56.0,2.25,0.0,22.2
4206,2022-10-28 13:00:00,53.0,2.28,0.0,23.8
4207,2022-10-28 14:00:00,46.0,2.13,0.0,24.2
4208,2022-10-28 15:00:00,44.0,1.76,0.0,23.5
4209,2022-10-28 16:00:00,42.0,1.21,0.0,21.8
4210,2022-10-28 17:00:00,46.0,0.57,0.0,18.9
4211,2022-10-28 18:00:00,64.0,0.07,0.0,16.2
4212,2022-10-28 19:00:00,69.0,0.0,0.0,14.7
4213,2022-10-28 20:00:00,72.0,0.0,0.0,13.7
4214,2022-10-29 07:00:00,81.0,0.0,0.0,8.8
4215,2022-10-29 08:00:00,77.0,0.22,0.0,9.7
4216,2022-10-29 09:00:00,65.0,0.78,0.0,12.5
4217,2022-10-29 10:00:00,56.0,1.39,3.0,16.3
4218,2022-10-29 11:00:00,51.0,1.88,3.0,20.1
4219,2022-10-29 12:00:00,45.0,2.23,5.0,23.3
4220,2022-10-29 13:00:00,46.0,2.1,5.0,23.4
4221,2022-10-29 14:00:00,41.0,1.43,7.0,23.3
4222,2022-10-29 15:00:00,37.0,1.58,8.0,23.1
4223,2022-10-29 16:00:00,40.0,0.73,7.0,20.2
4224,2022-10-29 17:00:00,42.0,0.41,8.0,18.4
4225,2022-10-29 18:00:00,59.0,0.05,7.0,16.2
4226,2022-10-29 19:00:00,65.0,0.0,8.0,15.3
4227,2022-10-29 20:00:00,68.0,0.0,5.0,14.2
4228,2022-10-30 07:00:00,83.0,0.0,0.0,9.3
4229,2022-10-30 08:00:00,76.0,0.23,0.0,10.2
4230,2022-10-30 09:00:00,69.0,0.81,0.0,12.7
4231,2022-10-30 10:00:00,60.0,1.41,0.0,16.3
4232,2022-10-30 11:00:00,54.0,1.91,0.0,20.1
4233,2022-10-30 12:00:00,49.0,2.21,0.0,22.9
4234,2022-10-30 13:00:00,45.0,2.28,0.0,25.1
4235,2022-10-30 14:00:00,41.0,2.09,1.0,25.4
4236,2022-10-30 15:00:00,43.0,1.72,0.0,24.8
4237,2022-10-30 16:00:00,41.0,1.12,0.0,23.0
4238,2022-10-30 17:00:00,42.0,0.5,1.0,19.7
4239,2022-10-30 18:00:00,47.0,0.06,2.0,17.0
4240,2022-10-30 19:00:00,51.0,0.0,4.0,15.7
4241,2022-10-30 20:00:00,58.0,0.0,5.0,14.9
4242,2022-10-31 07:00:00,72.0,0.0,8.0,11.2
4243,2022-10-31 08:00:00,70.0,0.16,7.0,12.0
4244,2022-10-31 09:00:00,64.0,0.45,5.0,13.1
4245,2022-10-31 10:00:00,52.0,1.64,8.0,17.6
4246,2022-10-31 11:00:00,49.0,1.84,1.0,20.8
4247,2022-10-31 12:00:00,47.0,2.21,0.0,23.2
4248,2022-10-31 13:00:00,43.0,2.27,0.0,25.0
4249,2022-10-31 14:00:00,41.0,2.1,0.0,25.3
4250,2022-10-31 15:00:00,41.0,1.63,0.0,24.5
4251,2022-10-31 16:00:00,44.0,1.1,2.0,22.6
4252,2022-10-31 17:00:00,59.0,0.5,0.0,19.3
4253,2022-10-31 18:00:00,66.0,0.05,0.0,16.7
4254,2022-10-31 19:00:00,73.0,0.0,0.0,15.4
4255,2022-10-31 20:00:00,74.0,0.0,0.0,14.4
4256,2022-11-01 07:00:00,86.0,0.0,0.0,11.4
4257,2022-11-01 08:00:00,81.0,0.19,6.0,12.1
4258,2022-11-01 09:00:00,75.0,0.77,0.0,13.9
4259,2022-11-01 10:00:00,75.0,1.4,6.0,17.2
4260,2022-11-01 11:00:00,70.0,1.76,0.0,19.7
4261,2022-11-01 12:00:00,58.0,2.1,0.0,22.5
4262,2022-11-01 13:00:00,54.0,2.13,0.0,24.3
4263,2022-11-01 14:00:00,55.0,1.83,0.0,23.6
4264,2022-11-01 15:00:00,56.0,1.43,4.0,22.8
4265,2022-11-01 16:00:00,57.0,0.86,1.0,21.2
4266,2022-11-01 17:00:00,68.0,0.39,0.0,18.4
4267,2022-11-01 18:00:00,79.0,0.04,0.0,16.3
4268,2022-11-01 19:00:00,81.0,0.0,6.0,15.2
4269,2022-11-01 20:00:00,80.0,0.0,7.0,14.4
4270,2022-11-02 07:00:00,91.0,0.0,10.0,11.6
4271,2022-11-02 08:00:00,90.0,0.15,10.0,12.2
4272,2022-11-02 09:00:00,89.0,0.68,0.0,13.5
4273,2022-11-02 10:00:00,81.0,1.31,0.0,16.1
4274,2022-11-02 11:00:00,65.0,1.87,0.0,19.3
4275,2022-11-02 12:00:00,44.0,2.22,0.0,22.4
4276,2022-11-02 13:00:00,46.0,2.32,0.0,24.1
4277,2022-11-02 14:00:00,36.0,2.16,0.0,24.7
4278,2022-11-02 15:00:00,27.0,1.83,0.0,23.6
4279,2022-11-02 16:00:00,38.0,1.27,0.0,21.5
4280,2022-11-02 17:00:00,50.0,0.62,0.0,18.1
4281,2022-11-02 18:00:00,56.0,0.06,0.0,15.2
4282,2022-11-02 19:00:00,59.0,0.0,0.0,13.4
4283,2022-11-02 20:00:00,62.0,0.0,0.0,12.3
4284,2022-11-03 07:00:00,84.0,0.0,7.0,7.0
4285,2022-11-03 08:00:00,78.0,0.19,5.0,8.1
4286,2022-11-03 09:00:00,69.0,0.71,8.0,11.0
4287,2022-11-03 10:00:00,61.0,0.83,9.0,13.5
4288,2022-11-03 11:00:00,49.0,1.16,8.0,15.8
4289,2022-11-03 12:00:00,47.0,1.58,8.0,18.4
4290,2022-11-03 13:00:00,41.0,2.01,1.0,21.3
4291,2022-11-03 14:00:00,31.0,1.9,1.0,21.4
4292,2022-11-03 15:00:00,30.0,1.5,5.0,20.7
4293,2022-11-03 16:00:00,34.0,0.98,8.0,19.1
4294,2022-11-03 17:00:00,46.0,0.34,7.0,16.5
4295,2022-11-03 18:00:00,55.0,0.03,3.0,14.1
4296,2022-11-03 19:00:00,60.0,0.0,7.0,13.0
4297,2022-11-03 20:00:00,61.0,0.0,4.0,12.2
4298,2022-11-04 07:00:00,77.0,0.0,0.0,5.6
4299,2022-11-04 08:00:00,67.0,0.17,0.0,5.9
4300,2022-11-04 09:00:00,59.0,0.79,0.0,8.1
4301,2022-11-04 10:00:00,51.0,1.4,0.0,11.7
4302,2022-11-04 11:00:00,46.0,1.93,0.0,14.7
4303,2022-11-04 12:00:00,38.0,2.24,0.0,17.7
4304,2022-11-04 13:00:00,29.0,2.33,0.0,19.7
4305,2022-11-04 14:00:00,25.0,2.21,0.0,20.3
4306,2022-11-04 15:00:00,25.0,1.86,2.0,19.3
4307,2022-11-04 16:00:00,24.0,1.2,6.0,16.7
4308,2022-11-04 17:00:00,28.0,0.61,3.0,13.6
4309,2022-11-04 18:00:00,36.0,0.06,3.0,10.8
4310,2022-11-04 19:00:00,43.0,0.0,0.0,8.9
4311,2022-11-04 20:00:00,46.0,0.0,6.0,7.9
4312,2022-11-05 07:00:00,65.0,0.0,0.0,2.8
4313,2022-11-05 08:00:00,57.0,0.18,0.0,3.2
4314,2022-11-05 09:00:00,46.0,0.81,0.0,5.9
4315,2022-11-05 10:00:00,33.0,1.43,0.0,10.5
4316,2022-11-05 11:00:00,38.0,1.94,0.0,14.8
4317,2022-11-05 12:00:00,41.0,2.25,0.0,18.3
4318,2022-11-05 13:00:00,41.0,2.31,0.0,20.9
4319,2022-11-05 14:00:00,38.0,2.17,0.0,20.9
4320,2022-11-05 15:00:00,38.0,1.8,0.0,20.4
4321,2022-11-05 16:00:00,37.0,1.23,0.0,18.1
4322,2022-11-05 17:00:00,40.0,0.56,0.0,14.8
4323,2022-11-05 18:00:00,57.0,0.06,0.0,11.8
4324,2022-11-05 19:00:00,60.0,0.0,0.0,10.4
4325,2022-11-05 20:00:00,61.0,0.0,0.0,9.2
4326,2022-11-06 07:00:00,82.0,0.0,0.0,4.5
4327,2022-11-06 08:00:00,72.0,0.18,3.0,5.4
4328,2022-11-06 09:00:00,61.0,0.74,0.0,7.9
4329,2022-11-06 10:00:00,53.0,1.33,0.0,12.0
4330,2022-11-06 11:00:00,52.0,1.79,0.0,16.1
4331,2022-11-06 12:00:00,50.0,1.89,4.0,18.3
4332,2022-11-06 13:00:00,45.0,1.82,4.0,20.7
4333,2022-11-06 14:00:00,44.0,1.49,4.0,19.2
4334,2022-11-06 15:00:00,44.0,1.48,4.0,19.3
4335,2022-11-06 16:00:00,45.0,0.95,3.0,17.3
4336,2022-11-06 17:00:00,47.0,0.45,0.0,14.8
4337,2022-11-06 18:00:00,58.0,0.03,0.0,12.3
4338,2022-11-06 19:00:00,61.0,0.0,0.0,10.9
4339,2022-11-06 20:00:00,64.0,0.0,6.0,9.9
4340,2022-11-07 07:00:00,83.0,0.0,0.0,5.3
4341,2022-11-07 08:00:00,78.0,0.14,1.0,5.9
4342,2022-11-07 09:00:00,70.0,0.66,0.0,8.3
4343,2022-11-07 10:00:00,57.0,1.26,0.0,12.3
4344,2022-11-07 11:00:00,59.0,1.63,2.0,15.6
4345,2022-11-07 12:00:00,45.0,2.03,1.0,19.1
4346,2022-11-07 13:00:00,39.0,2.11,0.0,21.3
4347,2022-11-07 14:00:00,31.0,1.99,0.0,22.2
4348,2022-11-07 15:00:00,30.0,1.62,0.0,21.5
4349,2022-11-07 16:00:00,30.0,1.08,0.0,19.1
4350,2022-11-07 17:00:00,36.0,0.45,0.0,15.9
4351,2022-11-07 18:00:00,51.0,0.03,1.0,13.3
4352,2022-11-07 19:00:00,57.0,0.0,0.0,11.9
4353,2022-11-07 20:00:00,56.0,0.0,6.0,11.0
4354,2022-11-08 07:00:00,64.0,0.0,9.0,7.5
4355,2022-11-08 08:00:00,66.0,0.12,9.0,8.6
4356,2022-11-08 09:00:00,58.0,0.5,9.0,10.7
4357,2022-11-08 10:00:00,53.0,0.93,9.0,13.0
4358,2022-11-08 11:00:00,64.0,1.29,9.0,16.6
4359,2022-11-08 12:00:00,55.0,1.87,1.0,20.0
4360,2022-11-08 13:00:00,52.0,2.1,2.0,22.7
4361,2022-11-08 14:00:00,51.0,1.71,2.0,21.5
4362,2022-11-08 15:00:00,45.0,1.58,0.0,22.2
4363,2022-11-08 16:00:00,44.0,1.04,0.0,19.5
4364,2022-11-08 17:00:00,46.0,0.44,0.0,16.5
4365,2022-11-08 18:00:00,68.0,0.04,0.0,14.1
4366,2022-11-08 19:00:00,74.0,0.0,0.0,12.7
4367,2022-11-08 20:00:00,80.0,0.0,0.0,11.6
4368,2022-11-09 07:00:00,86.0,0.0,9.0,10.2
4369,2022-11-09 08:00:00,87.0,0.08,9.0,10.8
4370,2022-11-09 09:00:00,83.0,0.45,9.0,12.3
4371,2022-11-09 10:00:00,71.0,1.27,0.0,14.7
4372,2022-11-09 11:00:00,61.0,1.74,0.0,17.7
4373,2022-11-09 12:00:00,56.0,2.05,0.0,20.6
4374,2022-11-09 13:00:00,38.0,2.07,4.0,22.6
4375,2022-11-09 14:00:00,44.0,1.85,3.0,22.4
4376,2022-11-09 15:00:00,39.0,1.3,7.0,21.3
4377,2022-11-09 16:00:00,40.0,0.77,8.0,19.2
4378,2022-11-09 17:00:00,44.0,0.33,7.0,16.6
4379,2022-11-09 18:00:00,51.0,0.04,8.0,14.3
4380,2022-11-09 19:00:00,53.0,0.0,4.0,12.8
4381,2022-11-09 20:00:00,57.0,0.0,7.0,11.7
4382,2022-11-10 07:00:00,74.0,0.0,0.0,6.6
4383,2022-11-10 08:00:00,66.0,0.12,0.0,7.1
4384,2022-11-10 09:00:00,58.0,0.63,0.0,9.4
4385,2022-11-10 10:00:00,46.0,1.22,0.0,13.4
4386,2022-11-10 11:00:00,38.0,1.69,0.0,17.2
4387,2022-11-10 12:00:00,34.0,1.99,0.0,20.5
4388,2022-11-10 13:00:00,31.0,2.07,0.0,22.7
4389,2022-11-10 14:00:00,34.0,1.91,0.0,23.5
4390,2022-11-10 15:00:00,33.0,1.54,0.0,22.5
4391,2022-11-10 16:00:00,36.0,1.03,0.0,20.6
4392,2022-11-10 17:00:00,40.0,0.42,0.0,17.5
4393,2022-11-10 18:00:00,47.0,0.03,1.0,14.9
4394,2022-11-10 19:00:00,51.0,0.0,8.0,13.5
4395,2022-11-10 20:00:00,55.0,0.0,8.0,12.9
4396,2022-11-11 07:00:00,68.0,0.0,0.0,8.1
4397,2022-11-11 08:00:00,66.0,0.08,8.0,8.9
4398,2022-11-11 09:00:00,57.0,0.41,5.0,11.0
4399,2022-11-11 10:00:00,46.0,0.98,3.0,14.6
4400,2022-11-11 11:00:00,41.0,1.64,0.0,18.7
4401,2022-11-11 12:00:00,38.0,1.92,0.0,21.8
4402,2022-11-11 13:00:00,34.0,2.05,4.0,24.2
4403,2022-11-11 14:00:00,35.0,1.82,3.0,24.9
4404,2022-11-11 15:00:00,36.0,1.48,6.0,24.2
4405,2022-11-11 16:00:00,38.0,0.94,0.0,22.2
4406,2022-11-11 17:00:00,42.0,0.37,0.0,19.1
4407,2022-11-11 18:00:00,45.0,0.02,4.0,16.6
4408,2022-11-11 19:00:00,46.0,0.0,3.0,15.7
4409,2022-11-11 20:00:00,55.0,0.0,3.0,14.4
4410,2022-11-12 07:00:00,72.0,0.0,8.0,11.9
4411,2022-11-12 08:00:00,69.0,0.07,7.0,13.0
4412,2022-11-12 09:00:00,59.0,0.56,5.0,14.4
4413,2022-11-12 10:00:00,51.0,1.12,1.0,17.7
4414,2022-11-12 11:00:00,50.0,1.52,3.0,20.3
4415,2022-11-12 12:00:00,52.0,1.15,8.0,21.9
4416,2022-11-12 13:00:00,52.0,1.35,9.0,23.1
4417,2022-11-12 14:00:00,52.0,1.35,6.0,24.6
4418,2022-11-12 15:00:00,55.0,0.76,7.0,22.8
4419,2022-11-12 16:00:00,59.0,0.26,8.0,20.9
4420,2022-11-12 17:00:00,61.0,0.16,10.0,19.7
4421,2022-11-12 18:00:00,64.0,0.0,10.0,18.9
4422,2022-11-12 19:00:00,67.0,0.0,10.0,18.3
4423,2022-11-12 20:00:00,74.0,0.0,10.0,18.0
4424,2022-11-13 07:00:00,87.0,0.0,9.0,13.4
